RAAA#,Sex,AnimalID,Name,DOB,BrdCds,PROS,CED,BW,WW,YW,ADG,DMI,Milk,ME,HPG,CEM,STAY,Marb,YG,CW,REA,FAT,HB,GM
714,,J27 - 8269,HHOLL J27 - FEDDES DEFENDER Y17-8269,,,96,14,-2.7,54,82,0.17,1.62,32,0,10,7,19,0.57,-0.05,4,0.12,0,72,24
715,,J27 - 8355,HHOLL J27 - FEDDES LIBERATION D108- 8355,,,109,13,-2.2,53,86,0.2,1.57,29,3,9,7,18,0.65,-0.01,15,0.09,0,62,47
720,,J27 - 9191G,HHOLL J27 - LSF SRR CONTROL 9191G,,,135,17,-4.5,52,85,0.21,1.39,30,2,13,9,17,0.82,0.02,15,0.16,0.02,76,59
713,,J27 - D172,HHOLL J27 - VF SILVER BOW D172,,,136,13,-1.9,58,98,0.25,1.57,24,2,13,9,20,0.53,-0.03,16,0.25,0.01,90,46
717,,J27 - J490,HHOLL J27 - BECKTON ORACLE J490 S2,,,114,16,-3.6,49,83,0.21,1.25,26,-1,10,9,18,0.54,-0.01,10,0.11,0.01,70,44
719,,J27 - Z124G,HHOLL J27 - LASO SPLASH Z124G,,,114,13,-2,54,87,0.2,1.68,31,3,8,7,18,0.7,-0.14,16,0.5,0,61,52
636,,J33 - 1181J,HHOLL J33 - LSF SRR CHARTER 1181J,,,124,14,-2.7,62,99,0.23,1.25,31,0,10,7,18,0.56,0.06,31,0.05,0,67,57
638,,J33 - 1278J,HHOLL J33 - SLB AUTHORITY 1278J,,,105,15,-3.4,60,88,0.17,1.19,35,-6,9,7,17,0.5,-0.09,15,0.2,-0.02,70,35
634,,J33 - 8269,HHOLL J33 - FEDDES DEFENDER Y17-8269,,,88,15,-3.3,57,83,0.16,1.33,35,-4,10,7,18,0.5,-0.02,3,0,0,71,17
635,,J33 - 8355,HHOLL J33 - FEDDES LIBERATION D108- 8355,,,101,14,-2.8,56,87,0.19,1.27,32,-1,9,6,17,0.59,0.03,14,-0.03,0,61,40
640,,J33 - 9191G,HHOLL J33 - LSF SRR CONTROL 9191G,,,127,17,-5.1,55,86,0.19,1.1,33,-2,13,9,17,0.75,0.05,14,0.05,0.02,75,52
633,,J33 - D172,HHOLL J33 - VF SILVER BOW D172,,,128,14,-2.5,62,100,0.24,1.27,27,-1,13,8,19,0.47,0,15,0.14,0.01,89,40
637,,J33 - J490,HHOLL J33 - BECKTON ORACLE J490 S2,,,105,17,-4.2,52,85,0.2,0.96,29,-5,10,9,17,0.47,0.03,9,0,0.01,69,37
639,,J33 - Z124G,HHOLL J33 - LASO SPLASH Z124G,,,106,14,-2.7,58,88,0.19,1.38,34,0,8,7,17,0.63,-0.1,15,0.38,0,60,46
700,,J40 - 1181J,HHOLL J40 - LSF SRR CHARTER 1181J,,,135,14,-2.8,58,96,0.24,1.21,27,1,10,7,17,0.62,0.03,33,0.17,-0.01,65,70
702,,J40 - 1278J,HHOLL J40 - SLB AUTHORITY 1278J,,,116,15,-3.5,56,85,0.18,1.16,31,-5,9,7,17,0.57,-0.12,17,0.32,-0.02,68,48
698,,J40 - 8269,HHOLL J40 - FEDDES DEFENDER Y17-8269,,,99,15,-3.4,53,80,0.17,1.3,32,-4,10,7,18,0.57,-0.05,5,0.12,0,69,30
699,,J40 - 8355,HHOLL J40 - FEDDES LIBERATION D108- 8355,,,112,14,-2.9,52,84,0.2,1.24,29,0,9,6,17,0.65,-0.01,16,0.09,0,58,53
704,,J40 - 9191G,HHOLL J40 - LSF SRR CONTROL 9191G,,,138,17,-5.2,51,84,0.2,1.07,29,-2,13,9,17,0.82,0.02,16,0.17,0.02,73,65
697,,J40 - D172,HHOLL J40 - VF SILVER BOW D172,,,139,13,-2.6,58,97,0.25,1.25,24,-1,13,8,19,0.53,-0.03,17,0.26,0.01,86,53
701,,J40 - J490,HHOLL J40 - BECKTON ORACLE J490 S2,,,116,17,-4.3,48,82,0.21,0.93,25,-4,10,9,17,0.54,-0.01,11,0.12,0.01,66,50
703,,J40 - Z124G,HHOLL J40 - LASO SPLASH Z124G,,,117,14,-2.8,54,85,0.2,1.36,30,0,8,7,17,0.7,-0.14,17,0.5,0,58,59
780,,J41 - 1181J,HHOLL J41 - LSF SRR CHARTER 1181J,,,123,15,-3.4,61,101,0.25,1.39,26,1,11,7,16,0.64,0.05,31,0.08,-0.01,58,65
782,,J41 - 1278J,HHOLL J41 - SLB AUTHORITY 1278J,,,104,15,-4.1,60,90,0.19,1.34,30,-5,10,8,15,0.59,-0.1,15,0.23,-0.02,61,44
778,,J41 - 8269,HHOLL J41 - FEDDES DEFENDER Y17-8269,,,87,16,-4.1,57,85,0.18,1.48,31,-4,11,7,16,0.59,-0.03,3,0.03,0,62,25
779,,J41 - 8355,HHOLL J41 - FEDDES LIBERATION D108- 8355,,,100,15,-3.6,55,89,0.21,1.41,28,0,10,7,15,0.68,0.02,14,0,0,52,49
784,,J41 - 9191G,HHOLL J41 - LSF SRR CONTROL 9191G,,,127,18,-5.9,55,89,0.21,1.25,28,-2,14,9,15,0.84,0.04,15,0.08,0.02,66,61
777,,J41 - D172,HHOLL J41 - VF SILVER BOW D172,,,128,14,-3.2,61,102,0.26,1.42,23,-1,14,9,17,0.56,-0.01,15,0.17,0.01,80,48
781,,J41 - J490,HHOLL J41 - BECKTON ORACLE J490 S2,,,105,18,-5,52,87,0.22,1.11,24,-4,11,9,15,0.56,0.01,9,0.03,0.01,60,45
783,,J41 - Z124G,HHOLL J41 - LASO SPLASH Z124G,,,105,15,-3.4,57,90,0.21,1.53,29,0,9,7,15,0.72,-0.11,15,0.41,0,51,54
652,,J45 - 1181J,HHOLL J45 - LSF SRR CHARTER 1181J,,,136,13,-1.8,67,108,0.26,1.48,31,2,10,7,17,0.63,0.03,39,0.27,0,65,70
654,,J45 - 1278J,HHOLL J45 - SLB AUTHORITY 1278J,,,117,14,-2.5,65,96,0.19,1.43,35,-4,9,7,17,0.57,-0.12,24,0.42,-0.02,68,48
650,,J45 - 8269,HHOLL J45 - FEDDES DEFENDER Y17-8269,,,100,14,-2.4,62,92,0.18,1.57,36,-2,10,6,18,0.57,-0.05,11,0.22,0,69,30
651,,J45 - 8355,HHOLL J45 - FEDDES LIBERATION D108- 8355,,,113,13,-1.9,61,96,0.22,1.51,32,1,10,6,17,0.66,-0.01,23,0.19,0,59,54
656,,J45 - 9191G,HHOLL J45 - LSF SRR CONTROL 9191G,,,139,16,-4.2,60,95,0.22,1.34,33,0,14,8,17,0.82,0.02,23,0.27,0.02,73,66
649,,J45 - D172,HHOLL J45 - VF SILVER BOW D172,,,140,13,-1.6,66,108,0.26,1.51,28,0,13,8,19,0.54,-0.03,24,0.36,0.01,87,53
653,,J45 - J490,HHOLL J45 - BECKTON ORACLE J490 S2,,,117,16,-3.4,57,93,0.23,1.2,29,-3,10,9,17,0.54,-0.01,17,0.22,0.01,67,50
655,,J45 - Z124G,HHOLL J45 - LASO SPLASH Z124G,,,118,13,-1.8,62,97,0.21,1.62,34,2,9,7,17,0.7,-0.14,24,0.6,0,59,59
772,,J46 - 1181J,HHOLL J46 - LSF SRR CHARTER 1181J,,,126,14,-2.9,64,106,0.26,1.43,25,1,11,7,16,0.64,0.05,33,0.11,-0.01,59,67
774,,J46 - 1278J,HHOLL J46 - SLB AUTHORITY 1278J,,,107,15,-3.6,63,95,0.2,1.38,29,-5,10,8,15,0.59,-0.1,17,0.25,-0.02,62,45
770,,J46 - 8269,HHOLL J46 - FEDDES DEFENDER Y17-8269,,,90,15,-3.5,60,90,0.19,1.52,30,-4,11,7,16,0.59,-0.03,5,0.05,0,63,27
771,,J46 - 8355,HHOLL J46 - FEDDES LIBERATION D108- 8355,,,103,14,-3.1,59,94,0.22,1.46,27,0,10,7,15,0.68,0.02,16,0.03,0,52,50
776,,J46 - 9191G,HHOLL J46 - LSF SRR CONTROL 9191G,,,129,17,-5.4,58,94,0.22,1.29,27,-2,14,9,15,0.84,0.04,17,0.11,0.02,67,62
769,,J46 - D172,HHOLL J46 - VF SILVER BOW D172,,,130,14,-2.8,64,107,0.27,1.47,22,-1,14,8,17,0.56,-0.01,18,0.19,0.01,80,50
773,,J46 - J490,HHOLL J46 - BECKTON ORACLE J490 S2,,,107,17,-4.5,55,92,0.23,1.15,23,-4,11,9,15,0.56,0.02,11,0.05,0.01,60,47
775,,J46 - Z124G,HHOLL J46 - LASO SPLASH Z124G,,,108,14,-2.9,60,95,0.22,1.58,28,0,9,7,15,0.72,-0.11,17,0.44,0,52,56
676,,J51 - 1181J,HHOLL J51 - LSF SRR CHARTER 1181J,,,149,15,-3.6,59,100,0.26,1.18,26,0,12,8,19,0.54,0.07,34,0.09,0,84,66
678,,J51 - 1278J,HHOLL J51 - SLB AUTHORITY 1278J,,,130,15,-4.3,57,88,0.19,1.12,30,-6,11,9,19,0.48,-0.08,18,0.23,-0.02,87,44
674,,J51 - 8269,HHOLL J51 - FEDDES DEFENDER Y17-8269,,,113,16,-4.2,55,84,0.18,1.26,30,-5,12,8,19,0.48,-0.01,6,0.04,0.01,88,25
675,,J51 - 8355,HHOLL J51 - FEDDES LIBERATION D108- 8355,,,126,15,-3.8,53,88,0.22,1.21,27,-1,11,8,19,0.56,0.04,17,0,0,78,49
680,,J51 - 9191G,HHOLL J51 - LSF SRR CONTROL 9191G,,,153,18,-6.1,52,87,0.22,1.03,28,-3,15,10,18,0.73,0.06,18,0.09,0.02,92,61
673,,J51 - D172,HHOLL J51 - VF SILVER BOW D172,,,154,14,-3.4,59,101,0.26,1.21,22,-2,14,9,21,0.44,0.01,18,0.17,0.01,106,48
677,,J51 - J490,HHOLL J51 - BECKTON ORACLE J490 S2,,,131,18,-5.2,50,86,0.22,0.89,24,-5,11,10,18,0.45,0.04,12,0.03,0.01,86,45
679,,J51 - Z124G,HHOLL J51 - LASO SPLASH Z124G,,,131,15,-3.6,55,89,0.21,1.32,29,-1,10,8,19,0.61,-0.09,18,0.41,0,77,54
684,,J55 - 1181J,HHOLL J55 - LSF SRR CHARTER 1181J,,,144,14,-2.2,67,108,0.26,1.47,30,3,10,7,19,0.63,0.03,38,0.25,-0.01,74,70
686,,J55 - 1278J,HHOLL J55 - SLB AUTHORITY 1278J,,,125,14,-2.9,65,96,0.2,1.42,33,-3,9,7,18,0.58,-0.12,22,0.41,-0.02,77,48
682,,J55 - 8269,HHOLL J55 - FEDDES DEFENDER Y17-8269,,,108,14,-2.8,62,92,0.19,1.56,34,-1,10,7,19,0.58,-0.06,10,0.2,0,78,30
683,,J55 - 8355,HHOLL J55 - FEDDES LIBERATION D108- 8355,,,121,13,-2.3,61,96,0.22,1.5,31,2,10,6,18,0.66,-0.01,21,0.17,0,68,53
688,,J55 - 9191G,HHOLL J55 - LSF SRR CONTROL 9191G,,,147,17,-4.7,60,95,0.22,1.33,31,1,14,9,18,0.83,0.02,22,0.25,0.02,82,65
681,,J55 - D172,HHOLL J55 - VF SILVER BOW D172,,,149,13,-2,66,109,0.26,1.5,26,1,13,8,20,0.54,-0.03,23,0.34,0.01,96,53
685,,J55 - J490,HHOLL J55 - BECKTON ORACLE J490 S2,,,126,17,-3.8,57,93,0.23,1.19,28,-2,10,9,18,0.55,-0.01,16,0.2,0.01,76,50
687,,J55 - Z124G,HHOLL J55 - LASO SPLASH Z124G,,,126,14,-2.2,62,97,0.22,1.62,33,2,9,7,18,0.71,-0.14,22,0.58,0,68,59
740,,J61 - 1181J,HHOLL J61 - LSF SRR CHARTER 1181J,,,138,14,-2.8,57,95,0.24,1.34,26,1,10,7,18,0.62,0.03,34,0.19,-0.01,70,68
742,,J61 - 1278J,HHOLL J61 - SLB AUTHORITY 1278J,,,119,15,-3.5,56,84,0.17,1.28,30,-5,9,8,18,0.56,-0.12,18,0.33,-0.02,73,47
738,,J61 - 8269,HHOLL J61 - FEDDES DEFENDER Y17-8269,,,102,15,-3.5,53,79,0.16,1.42,31,-3,10,7,18,0.56,-0.05,6,0.13,0,74,28
739,,J61 - 8355,HHOLL J61 - FEDDES LIBERATION D108- 8355,,,115,14,-3,52,83,0.2,1.36,28,0,9,7,18,0.65,-0.01,17,0.1,0,64,52
744,,J61 - 9191G,HHOLL J61 - LSF SRR CONTROL 9191G,,,142,17,-5.3,51,83,0.2,1.19,28,-1,13,9,17,0.81,0.02,18,0.19,0.02,78,64
737,,J61 - D172,HHOLL J61 - VF SILVER BOW D172,,,143,14,-2.7,57,96,0.24,1.37,23,-1,13,9,20,0.53,-0.03,18,0.27,0.01,92,51
741,,J61 - J490,HHOLL J61 - BECKTON ORACLE J490 S2,,,120,17,-4.4,48,81,0.2,1.05,24,-4,10,9,17,0.53,-0.01,12,0.13,0.01,72,48
743,,J61 - Z124G,HHOLL J61 - LASO SPLASH Z124G,,,120,14,-2.8,53,84,0.19,1.48,29,1,8,7,18,0.69,-0.14,18,0.51,0,63,57
660,,J62 - 1181J,HHOLL J62 - LSF SRR CHARTER 1181J,,,127,15,-3.1,64,104,0.25,1.33,22,1,11,8,17,0.52,0.07,34,0.07,-0.01,70,57
662,,J62 - 1278J,HHOLL J62 - SLB AUTHORITY 1278J,,,108,15,-3.8,63,92,0.19,1.27,26,-5,10,8,17,0.47,-0.08,18,0.22,-0.02,72,35
658,,J62 - 8269,HHOLL J62 - FEDDES DEFENDER Y17-8269,,,90,15,-3.7,60,88,0.18,1.41,27,-4,11,8,17,0.47,-0.01,6,0.02,0,73,17
659,,J62 - 8355,HHOLL J62 - FEDDES LIBERATION D108- 8355,,,104,14,-3.2,58,92,0.21,1.36,24,-1,10,7,17,0.55,0.03,17,-0.01,0,63,40
664,,J62 - 9191G,HHOLL J62 - LSF SRR CONTROL 9191G,,,130,18,-5.6,58,91,0.21,1.18,24,-2,14,10,16,0.72,0.06,18,0.07,0.02,78,52
657,,J62 - D172,HHOLL J62 - VF SILVER BOW D172,,,131,14,-2.9,64,105,0.25,1.36,19,-1,14,9,19,0.43,0.01,18,0.16,0.01,91,40
661,,J62 - J490,HHOLL J62 - BECKTON ORACLE J490 S2,,,108,18,-4.7,55,89,0.22,1.05,20,-4,11,10,16,0.44,0.03,12,0.01,0.01,71,37
663,,J62 - Z124G,HHOLL J62 - LASO SPLASH Z124G,,,109,15,-3.1,60,93,0.21,1.47,25,0,9,8,17,0.6,-0.1,18,0.4,0,63,46
708,,J65 - 1181J,HHOLL J65 - LSF SRR CHARTER 1181J,,,138,14,-2.6,67,108,0.26,1.5,31,4,10,7,18,0.62,0.02,39,0.28,-0.01,68,71
710,,J65 - 1278J,HHOLL J65 - SLB AUTHORITY 1278J,,,119,15,-3.3,65,97,0.2,1.45,34,-2,9,8,17,0.57,-0.13,24,0.43,-0.02,70,49
706,,J65 - 8269,HHOLL J65 - FEDDES DEFENDER Y17-8269,,,102,15,-3.2,62,92,0.19,1.59,35,-1,10,7,18,0.57,-0.06,11,0.22,0,71,30
707,,J65 - 8355,HHOLL J65 - FEDDES LIBERATION D108- 8355,,,115,14,-2.8,61,96,0.22,1.53,32,2,9,7,17,0.65,-0.01,23,0.19,0,61,54
712,,J65 - 9191G,HHOLL J65 - LSF SRR CONTROL 9191G,,,141,17,-5.1,60,96,0.22,1.36,32,1,13,9,17,0.82,0.01,23,0.28,0.02,76,66
705,,J65 - D172,HHOLL J65 - VF SILVER BOW D172,,,143,14,-2.5,66,109,0.27,1.54,27,2,13,9,19,0.53,-0.04,24,0.37,0.01,89,53
709,,J65 - J490,HHOLL J65 - BECKTON ORACLE J490 S2,,,120,17,-4.2,57,94,0.23,1.22,29,-1,10,9,17,0.54,-0.01,18,0.22,0.01,69,50
711,,J65 - Z124G,HHOLL J65 - LASO SPLASH Z124G,,,120,14,-2.6,62,97,0.22,1.64,34,3,8,7,17,0.7,-0.14,24,0.61,0,61,59
732,,J75 - 1181J,HHOLL J75 - LSF SRR CHARTER 1181J,,,144,14,-1.9,63,104,0.25,1.45,28,2,10,7,19,0.63,0.02,37,0.24,-0.01,75,70
734,,J75 - 1278J,HHOLL J75 - SLB AUTHORITY 1278J,,,125,14,-2.6,62,92,0.19,1.39,32,-3,9,8,18,0.57,-0.13,21,0.39,-0.02,78,48
730,,J75 - 8269,HHOLL J75 - FEDDES DEFENDER Y17-8269,,,108,14,-2.5,59,88,0.18,1.54,32,-2,10,7,19,0.57,-0.06,9,0.19,0,79,29
731,,J75 - 8355,HHOLL J75 - FEDDES LIBERATION D108- 8355,,,121,13,-2.1,58,92,0.21,1.48,29,1,10,7,18,0.66,-0.01,20,0.16,0,69,53
736,,J75 - 9191G,HHOLL J75 - LSF SRR CONTROL 9191G,,,148,17,-4.4,57,91,0.21,1.31,29,0,14,9,18,0.82,0.01,20,0.24,0.02,83,65
729,,J75 - D172,HHOLL J75 - VF SILVER BOW D172,,,149,13,-1.8,63,105,0.26,1.48,24,1,13,9,20,0.54,-0.04,21,0.33,0.01,97,52
733,,J75 - J490,HHOLL J75 - BECKTON ORACLE J490 S2,,,126,17,-3.5,54,90,0.22,1.16,26,-3,10,9,18,0.54,-0.01,15,0.19,0.01,77,49
735,,J75 - Z124G,HHOLL J75 - LASO SPLASH Z124G,,,126,13,-1.9,59,93,0.21,1.59,31,2,9,7,18,0.7,-0.14,21,0.57,0,68,58
620,,J76 - 1181J,HHOLL J76 - LSF SRR CHARTER 1181J,,,129,14,-2,58,96,0.24,1.17,28,0,11,7,15,0.61,0.09,37,0.04,0,58,71
622,,J76 - 1278J,HHOLL J76 - SLB AUTHORITY 1278J,,,110,14,-2.8,57,84,0.17,1.12,32,-6,10,7,15,0.56,-0.06,21,0.19,-0.02,61,49
618,,J76 - 8269,HHOLL J76 - FEDDES DEFENDER Y17-8269,,,92,14,-2.7,54,80,0.17,1.26,32,-5,11,7,16,0.56,0.01,9,-0.01,0,61,31
619,,J76 - 8355,HHOLL J76 - FEDDES LIBERATION D108- 8355,,,106,13,-2.2,52,84,0.2,1.2,29,-2,11,6,15,0.64,0.06,20,-0.04,0,51,54
624,,J76 - 9191G,HHOLL J76 - LSF SRR CONTROL 9191G,,,132,17,-4.5,52,83,0.2,1.03,30,-3,14,9,15,0.81,0.08,21,0.04,0.02,66,66
617,,J76 - D172,HHOLL J76 - VF SILVER BOW D172,,,133,13,-1.9,58,97,0.24,1.21,24,-2,14,8,17,0.52,0.03,21,0.13,0.01,79,54
621,,J76 - J490,HHOLL J76 - BECKTON ORACLE J490 S2,,,110,16,-3.6,49,82,0.21,0.89,26,-5,11,9,15,0.52,0.05,15,-0.01,0.01,59,51
623,,J76 - Z124G,HHOLL J76 - LASO SPLASH Z124G,,,111,13,-2,54,85,0.2,1.32,31,-1,9,7,15,0.69,-0.07,21,0.37,0,51,60
764,,J80 - 1181J,HHOLL J80 - LSF SRR CHARTER 1181J,,,121,15,-3.1,61,98,0.23,1.34,25,-1,11,7,16,0.62,0.05,28,0.06,-0.01,62,59
766,,J80 - 1278J,HHOLL J80 - SLB AUTHORITY 1278J,,,102,16,-3.8,59,86,0.17,1.28,29,-7,10,8,16,0.56,-0.1,13,0.21,-0.02,65,37
762,,J80 - 8269,HHOLL J80 - FEDDES DEFENDER Y17-8269,,,84,16,-3.8,56,82,0.16,1.42,29,-5,11,7,16,0.56,-0.04,0,0.01,0,66,19
763,,J80 - 8355,HHOLL J80 - FEDDES LIBERATION D108- 8355,,,97,15,-3.3,55,86,0.19,1.36,26,-2,10,7,16,0.64,0.01,12,-0.02,0,56,42
768,,J80 - 9191G,HHOLL J80 - LSF SRR CONTROL 9191G,,,124,18,-5.6,54,85,0.19,1.19,26,-3,14,9,15,0.81,0.04,12,0.06,0.02,70,54
761,,J80 - D172,HHOLL J80 - VF SILVER BOW D172,,,125,14,-3,60,99,0.24,1.37,21,-3,13,8,18,0.52,-0.01,13,0.15,0.01,84,41
765,,J80 - J490,HHOLL J80 - BECKTON ORACLE J490 S2,,,102,18,-4.7,51,83,0.2,1.05,23,-6,10,9,15,0.53,0.01,7,0,0.01,64,39
767,,J80 - Z124G,HHOLL J80 - LASO SPLASH Z124G,,,103,15,-3.1,56,87,0.19,1.48,28,-1,9,7,16,0.69,-0.12,13,0.39,0,55,47
988,,K03B - 1181J,HHOLL K03B - LSF SRR CHARTER 1181J,,,115,15,-3.1,61,99,0.24,1.41,23,0,11,7,15,0.63,0.05,29,0.05,-0.01,55,60
990,,K03B - 1278J,HHOLL K03B - SLB AUTHORITY 1278J,,,96,15,-3.8,59,88,0.18,1.36,27,-6,10,8,15,0.57,-0.1,13,0.19,-0.02,58,38
986,,K03B - 8269,HHOLL K03B - FEDDES DEFENDER Y17-8269,,,79,15,-3.8,56,83,0.17,1.5,28,-4,11,7,15,0.57,-0.04,1,0,0,59,20
987,,K03B - 8355,HHOLL K03B - FEDDES LIBERATION D108- 8355,,,92,14,-3.3,55,87,0.2,1.43,24,-1,10,7,15,0.66,0.01,12,-0.04,0,49,43
992,,K03B - 9191G,HHOLL K03B - LSF SRR CONTROL 9191G,,,118,18,-5.6,54,86,0.2,1.26,25,-2,14,9,14,0.82,0.04,12,0.05,0.01,63,55
985,,K03B - D172,HHOLL K03B - VF SILVER BOW D172,,,119,14,-3,60,100,0.25,1.44,19,-2,13,8,17,0.54,-0.01,13,0.13,0,77,43
989,,K03B - J490,HHOLL K03B - BECKTON ORACLE J490 S2,,,96,18,-4.7,51,85,0.21,1.12,21,-5,10,9,14,0.54,0.01,7,-0.01,0.01,57,40
991,,K03B - Z124G,HHOLL K03B - LASO SPLASH Z124G,,,97,15,-3.1,57,88,0.2,1.55,26,-1,9,7,15,0.7,-0.12,13,0.38,-0.01,48,48
28,,K04 - 1181J,HHOLLK04 - LSF SRR CHARTER 1181J,,,115,12,-1.2,53,85,0.21,0.88,24,-2,10,6,17,0.45,0.06,30,0.01,-0.01,60,55
30,,K04 - 1278J,HHOLLK04 - SLB AUTHORITY 1278J,,,96,13,-1.9,51,74,0.14,0.82,27,-8,9,6,17,0.39,-0.09,14,0.16,-0.02,63,33
26,,K04 - 8269,HHOLLK04 - FEDDES DEFENDER Y17-8269,,,79,13,-1.9,48,70,0.13,0.96,28,-6,10,6,17,0.39,-0.02,2,-0.04,0,64,15
27,,K04 - 8355,HHOLLK04 - FEDDES LIBERATION D108- 8355,,,92,12,-1.4,47,74,0.17,0.9,25,-3,9,5,17,0.48,0.03,13,-0.07,-0.01,54,38
32,,K04 - 9191G,HHOLLK04 - LSF SRR CONTROL 9191G,,,118,15,-3.7,46,73,0.17,0.73,25,-4,13,8,16,0.64,0.05,14,0.01,0.01,68,50
25,,K04 - D172,HHOLLK04 - VF SILVER BOW D172,,,119,12,-1.1,52,86,0.21,0.91,20,-3,13,7,18,0.36,0,15,0.1,0,82,37
29,,K04 - J490,HHOLLK04 - BECKTON ORACLE J490 S2,,,96,15,-2.8,43,71,0.17,0.59,22,-7,10,8,16,0.37,0.03,8,-0.05,0,62,35
31,,K04 - Z124G,HHOLLK04 - LASO SPLASH Z124G,,,97,12,-1.2,48,75,0.16,1.01,27,-2,8,6,17,0.52,-0.1,14,0.34,-0.01,53,43
852,,K04B - 1181J,HHOLL K04B - LSF SRR CHARTER 1181J,,,141,13,-1.8,65,108,0.27,1.38,26,2,12,7,18,0.55,0.08,37,0.11,0,76,65
854,,K04B - 1278J,HHOLL K04B - SLB AUTHORITY 1278J,,,122,14,-2.5,63,97,0.21,1.33,30,-4,11,8,18,0.5,-0.07,21,0.26,-0.02,79,43
850,,K04B - 8269,HHOLL K04B - FEDDES DEFENDER Y17-8269,,,105,14,-2.5,60,92,0.2,1.47,31,-3,12,7,18,0.5,0,9,0.06,0.01,80,25
851,,K04B - 8355,HHOLL K04B - FEDDES LIBERATION D108- 8355,,,118,13,-2,59,96,0.23,1.41,27,1,11,7,18,0.58,0.05,20,0.03,0,70,48
856,,K04B - 9191G,HHOLL K04B - LSF SRR CONTROL 9191G,,,145,16,-4.3,58,96,0.23,1.24,28,-1,15,9,17,0.75,0.07,21,0.11,0.02,84,61
849,,K04B - D172,HHOLL K04B - VF SILVER BOW D172,,,146,12,-1.7,64,109,0.28,1.41,22,0,14,8,20,0.46,0.02,21,0.2,0.01,98,48
853,,K04B - J490,HHOLL K04B - BECKTON ORACLE J490 S2,,,123,16,-3.4,55,94,0.24,1.1,24,-3,11,9,17,0.47,0.04,15,0.06,0.01,78,45
855,,K04B - Z124G,HHOLL K04B - LASO SPLASH Z124G,,,123,13,-1.8,60,97,0.23,1.53,29,1,10,7,18,0.62,-0.08,21,0.44,0,69,54
876,,K05 - 1181J,HHOLL K05 - LSF SRR CHARTER 1181J,,,150,13,-1.9,70,115,0.28,1.4,24,2,12,7,19,0.54,0.08,38,0.14,0,85,65
878,,K05 - 1278J,HHOLL K05 - SLB AUTHORITY 1278J,,,131,14,-2.6,68,104,0.22,1.35,27,-4,10,8,19,0.49,-0.07,23,0.29,-0.02,88,43
874,,K05 - 8269,HHOLL K05 - FEDDES DEFENDER Y17-8269,,,114,14,-2.5,65,99,0.21,1.49,28,-3,12,7,20,0.49,-0.01,10,0.09,0.01,89,25
875,,K05 - 8355,HHOLL K05 - FEDDES LIBERATION D108- 8355,,,127,13,-2,64,103,0.24,1.42,25,1,11,7,19,0.57,0.04,22,0.06,0,79,48
880,,K05 - 9191G,HHOLL K05 - LSF SRR CONTROL 9191G,,,153,16,-4.3,63,103,0.25,1.25,25,-1,15,9,19,0.74,0.07,22,0.14,0.02,93,60
873,,K05 - D172,HHOLL K05 - VF SILVER BOW D172,,,155,13,-1.7,70,116,0.29,1.43,20,0,14,9,21,0.45,0.02,23,0.23,0.01,107,47
877,,K05 - J490,HHOLL K05 - BECKTON ORACLE J490 S2,,,132,16,-3.5,61,101,0.25,1.12,22,-3,11,9,19,0.45,0.04,16,0.09,0.01,87,45
879,,K05 - Z124G,HHOLL K05 - LASO SPLASH Z124G,,,132,13,-1.9,66,104,0.24,1.54,27,1,10,7,19,0.62,-0.09,23,0.47,0,79,53
36,,K06 - 1181J,HHOLLK06 - LSF SRR CHARTER 1181J,,,123,14,-2.3,51,83,0.2,0.86,25,-1,10,7,19,0.43,0.06,28,-0.02,-0.01,73,50
38,,K06 - 1278J,HHOLLK06 - SLB AUTHORITY 1278J,,,104,14,-3.1,49,71,0.14,0.8,29,-7,9,7,19,0.38,-0.09,12,0.13,-0.03,75,28
34,,K06 - 8269,HHOLLK06 - FEDDES DEFENDER Y17-8269,,,87,14,-3,47,67,0.13,0.95,30,-5,10,6,19,0.38,-0.02,0,-0.07,0,76,10
35,,K06 - 8355,HHOLLK06 - FEDDES LIBERATION D108- 8355,,,100,13,-2.5,45,71,0.16,0.88,27,-2,9,6,19,0.46,0.02,11,-0.1,-0.01,66,33
40,,K06 - 9191G,HHOLLK06 - LSF SRR CONTROL 9191G,,,126,17,-4.8,44,70,0.16,0.72,27,-3,13,8,18,0.62,0.05,11,-0.02,0.01,81,46
33,,K06 - D172,HHOLLK06 - VF SILVER BOW D172,,,127,13,-2.2,51,84,0.2,0.89,22,-3,13,8,20,0.34,0,12,0.07,0,94,33
37,,K06 - J490,HHOLLK06 - BECKTON ORACLE J490 S2,,,104,17,-4,42,68,0.17,0.58,23,-6,10,9,18,0.34,0.02,6,-0.08,0,74,30
39,,K06 - Z124G,HHOLLK06 - LASO SPLASH Z124G,,,105,13,-2.3,47,72,0.16,1,28,-2,8,6,19,0.5,-0.1,12,0.31,-0.01,66,39
972,,K11 - 1181J,HHOLL K11 - LSF SRR CHARTER 1181J,,,123,15,-3,62,103,0.25,1.45,25,1,11,7,16,0.64,0.05,31,0.09,-0.01,59,65
974,,K11 - 1278J,HHOLL K11 - SLB AUTHORITY 1278J,,,104,15,-3.8,61,91,0.19,1.4,28,-5,10,8,15,0.59,-0.1,16,0.24,-0.02,62,43
