"RAAA#,Sex,",An,"imalID,Cow,Bull,Name,,,DOB",",BrdCds,PROS,CED,BW,WW,YW,ADG,DMI,Milk,ME,HPG,CEM,STAY,Marb,YG,CW,REA,FAT,HB,GM"
"PM214,,G10",-,"1278J,G10,1278J,HHOLL G10","- SLB AUTHORITY 1278J,,,,,118,16,-4.4,49,73,0.15,0.17,30,-7,9,8,17,0.47,-0.07,11,0.14,-0.01,68,50"
"PM217,,G10",-,"8269,G10,8269,HHOLL G10 -","FEDDES DEFENDER Y17-8269,,,,,107,16,-4.1,48,72,0.15,0.26,29,-5,10,8,18,0.45,0,1,-0.02,0.01,73,34"
"PM219,,G11",-,"9191G,G11,9191G,HHOLL G11","- LSF SRR CONTROL 9191G,,,,,153,17,-5.8,53,88,0.22,0.49,26,0,14,10,18,0.74,0.07,15,0.03,0.02,85,68"
"PM220,,G11",-,"1181J,G11,1181J,HHOLL G11","- LSF SRR CHARTER 1181J,,,,,147,15,-3.5,58,99,0.25,0.68,25,2,11,8,18,0.55,0.07,31,0.05,0,74,72"
"PM223,,G11",-,"Z124G,G11,Z124G,HHOLL G11","- LASO SPLASH Z124G,,,,,127,14,-3.6,53,86,0.21,0.59,27,1,10,8,17,0.62,-0.11,14,0.39,0,61,65"
"PM224,,G11",-,"8269,G11,8269,HHOLL G11 -","FEDDES DEFENDER Y17-8269,,,,,119,16,-4.3,52,81,0.18,0.5,28,-4,11,9,18,0.5,0,3,0,0.01,80,38"
"PM225,,G22",-,"J490,G22,J490,HHOLL G22 -","BECKTON ORACLE J490 S2,,,,,122,16,-3.6,52,87,0.22,0.33,25,-2,10,8,18,0.43,0.03,10,0.03,0.02,73,49"
"PM229,,G22",-,"D172,G22,D172,HHOLL G22 -","VF SILVER BOW D172,,,,,148,14,-2.7,61,101,0.25,0.69,23,0,13,8,21,0.43,0,16,0.18,0.01,97,51"
"PM230,,G22",-,"Z124G,G22,Z124G,HHOLL G22","- LASO SPLASH Z124G,,,,,124,14,-2.7,57,90,0.2,0.56,29,1,9,6,18,0.57,-0.12,15,0.44,0,65,59"
"PM233,,G25",-,"9191G,G25,9191G,HHOLL G25","- LSF SRR CONTROL 9191G,,,,,155,18,-5.3,57,89,0.2,0.41,27,-1,14,10,20,0.69,0.06,15,0.05,0.02,97,58"
"PM245,,G29",-,"8269,G29,8269,HHOLL G29 -","FEDDES DEFENDER Y17-8269,,,,,110,15,-3.5,59,87,0.18,0.51,27,-4,10,8,18,0.48,0,6,0.01,0,75,35"
"PM249,,G34",-,"1278J,G34,1278J,HHOLL G34","- SLB AUTHORITY 1278J,,,,,128,16,-4.3,52,75,0.14,0.24,27,-8,9,9,19,0.46,-0.08,9,0.13,-0.01,87,41"
"PM250,,G34",-,"D172,G34,D172,HHOLL G34 -","VF SILVER BOW D172,,,,,148,15,-3.2,55,90,0.22,0.54,19,-3,14,9,21,0.41,0.01,11,0.1,0.01,104,44"
"PM259,,G35",-,"8269,G35,8269,HHOLL G35 -","FEDDES DEFENDER Y17-8269,,,,,118,15,-3.2,57,81,0.15,0.51,32,-4,10,7,22,0.4,-0.01,2,-0.04,0,99,19"
"PM261,,G60",-,"9191G,G60,9191G,HHOLL G60","- LSF SRR CONTROL 9191G,,,,,167,18,-6.4,53,88,0.22,0.49,25,0,14,11,20,0.75,0.07,14,0.02,0.02,99,68"
"PM269,,G65",-,"1181J,G65,1181J,HHOLL G65","- LSF SRR CHARTER 1181J,,,,,147,14,-2,61,99,0.24,0.51,28,1,11,8,19,0.5,0.06,30,0.07,0,81,66"
"PM275,,G09",-,"9191G,G09,9191G,HHOLL G09","- LSF SRR CONTROL 9191G,,,,,155,16,-4.5,59,98,0.24,0.59,25,1,14,9,18,0.75,0.07,18,0.06,0.02,84,71"
"PM282,,H37",-,"9191G,H37,9191G,HHOLL H37","- LSF SRR CONTROL 9191G,,,,,157,16,-4.8,58,96,0.24,0.56,22,0,14,10,18,0.74,0.07,18,0.08,0.02,86,70"
"PM283,,H37",-,"1181J,H37,1181J,HHOLL H37","- LSF SRR CHARTER 1181J,,,,,150,14,-2.5,64,107,0.27,0.75,21,2,11,8,19,0.55,0.07,34,0.11,0,76,75"
"PM285,,H37",-,"D172,H37,D172,HHOLL H37 -","VF SILVER BOW D172,,,,,153,14,-2.5,61,105,0.27,0.79,16,0,14,9,20,0.47,0.01,19,0.19,0.01,94,59"
"PM287,,H37",-,"8269,H37,8269,HHOLL H37 -","FEDDES DEFENDER Y17-8269,,,,,122,15,-3.2,58,89,0.2,0.57,23,-4,11,8,19,0.5,0,7,0.05,0.01,82,41"
"PM290,,H11",-,"1181J,H11,1181J,HHOLL H11","- LSF SRR CHARTER 1181J,,,,,145,16,-4.1,50,82,0.2,0.39,22,-1,11,9,19,0.5,0.07,24,-0.03,0,83,62"
"PM291,,H11",-,"1278J,H11,1278J,HHOLL H11","- SLB AUTHORITY 1278J,,,,,128,17,-5.2,44,64,0.12,0.12,25,-9,9,10,19,0.48,-0.07,6,0.08,-0.01,85,43"
"PM300,,H86",-,"Z124G,H86,Z124G,HHOLL H86","- LASO SPLASH Z124G,,,,,124,14,-1.8,57,87,0.19,0.51,26,-1,10,7,18,0.56,-0.11,12,0.38,0,71,53"
"PM305,,H50",-,"1278J,H50,1278J,HHOLL H50","- SLB AUTHORITY 1278J,,,,,122,14,-2.8,59,88,0.18,0.41,32,-6,9,7,17,0.48,-0.08,16,0.22,-0.01,72,51"
"PM317,,H26",-,"9191G,H26,9191G,HHOLL H26","- LSF SRR CONTROL 9191G,,,,,154,18,-5.3,55,87,0.2,0.45,27,0,14,10,20,0.69,0.06,13,0.03,0.02,98,56"
"PM318,,H26",-,"1181J,H26,1181J,HHOLL H26","- LSF SRR CHARTER 1181J,,,,,147,15,-3,61,97,0.23,0.64,26,2,11,8,20,0.5,0.07,29,0.05,0,87,60"
"PM322,,H26",-,"8269,H26,8269,HHOLL H26 -","FEDDES DEFENDER Y17-8269,,,,,119,16,-3.8,55,79,0.15,0.46,29,-4,11,8,21,0.45,0,1,0,0.01,93,26"
"PM324,,H15",-,"9191G,H15,9191G,HHOLL H15","- LSF SRR CONTROL 9191G,,,,,142,16,-4.8,58,92,0.21,0.46,22,-2,14,9,17,0.71,0.07,15,0,0.02,81,62"
"PM326,,H15",-,"1278J,H15,1278J,HHOLL H15","- SLB AUTHORITY 1278J,,,,,119,15,-3.6,58,85,0.17,0.38,25,-7,9,8,17,0.49,-0.07,13,0.13,-0.02,71,47"
"PM327,,H15",-,"D172,H15,D172,HHOLL H15 -","VF SILVER BOW D172,,,,,139,14,-2.5,61,100,0.25,0.69,16,-2,13,8,19,0.44,0.01,15,0.1,0.01,89,50"
"PM331,,H61",-,"9191G,H61,9191G,HHOLL H61","- LSF SRR CONTROL 9191G,,,,,152,19,-6.6,50,79,0.18,0.32,25,-1,13,12,19,0.68,0.07,11,-0.01,0.02,95,57"
"PM333,,H61",-,"1278J,H61,1278J,HHOLL H61","- SLB AUTHORITY 1278J,,,,,128,18,-5.3,50,73,0.14,0.25,28,-7,9,10,19,0.46,-0.07,9,0.12,-0.01,86,42"
"PM334,,H61",-,"D172,H61,D172,HHOLL H61 -","VF SILVER BOW D172,,,,,148,16,-4.2,53,88,0.22,0.55,20,-2,13,11,21,0.41,0.01,12,0.09,0.01,103,45"
"PM338,,H44",-,"9191G,H44,9191G,HHOLL H44","- LSF SRR CONTROL 9191G,,,,,153,18,-5.6,50,80,0.19,0.34,24,-1,14,11,20,0.69,0.07,11,-0.01,0.02,95,57"
"PM339,,H44",-,"1181J,H44,1181J,HHOLL H44","- LSF SRR CHARTER 1181J,,,,,146,15,-3.3,56,91,0.22,0.53,23,1,11,9,20,0.5,0.07,27,0.02,0,84,62"
"PM340,,H44",-,"1278J,H44,1278J,HHOLL H44","- SLB AUTHORITY 1278J,,,,,129,16,-4.4,50,74,0.15,0.26,27,-6,9,10,19,0.47,-0.07,9,0.12,-0.01,86,43"
"PM341,,H44",-,"D172,H44,D172,HHOLL H44 -","VF SILVER BOW D172,,,,,149,15,-3.3,53,89,0.22,0.57,19,-1,13,10,21,0.41,0.01,12,0.09,0.01,103,46"
"PM345,,H59",-,"9191G,H59,9191G,HHOLL H59","- LSF SRR CONTROL 9191G,,,,,149,16,-4.2,59,94,0.22,0.46,21,0,13,9,19,0.7,0.06,16,0.03,0.02,86,63"
"PM347,,H59",-,"1278J,H59,1278J,HHOLL H59","- SLB AUTHORITY 1278J,,,,,125,14,-2.9,59,88,0.18,0.39,24,-5,9,8,18,0.49,-0.08,14,0.16,-0.02,77,49"
"PM352,,H31",-,"9191G,H31,9191G,HHOLL H31","- LSF SRR CONTROL 9191G,,,,,148,17,-5,54,85,0.2,0.35,23,-1,14,10,19,0.7,0.07,10,0.01,0.03,90,58"
"PM354,,H31",-,"1278J,H31,1278J,HHOLL H31","- SLB AUTHORITY 1278J,,,,,124,16,-3.8,54,79,0.16,0.27,26,-7,9,9,18,0.49,-0.07,9,0.14,-0.01,80,44"
"PM355,,H31",-,"D172,H31,D172,HHOLL H31 -","VF SILVER BOW D172,,,,,144,15,-2.7,57,94,0.23,0.58,17,-2,13,9,20,0.44,0.02,11,0.11,0.02,98,46"
"PM359,,H70",-,"9191G,H70,9191G,HHOLL H70","- LSF SRR CONTROL 9191G,,,,,149,17,-5.2,53,83,0.19,0.37,25,0,13,10,20,0.67,0.07,12,-0.03,0.02,94,55"
"PM361,,H70",-,"1278J,H70,1278J,HHOLL H70","- SLB AUTHORITY 1278J,,,,,125,16,-4,53,77,0.15,0.29,28,-6,9,9,19,0.44,-0.07,10,0.11,-0.02,84,41"
"PM363,,H70",-,"Z124G,H70,Z124G,HHOLL H70","- LASO SPLASH Z124G,,,,,122,14,-2.9,53,81,0.18,0.47,26,0,9,7,19,0.55,-0.11,12,0.34,0,70,53"
"PM366,,H42",-,"9191G,H42,9191G,HHOLL H42","- LSF SRR CONTROL 9191G,,,,,147,17,-5.6,60,94,0.21,0.54,28,-1,13,9,18,0.8,0.07,13,0.03,0.02,83,64"
"PM371,,H42",-,"8269,H42,8269,HHOLL H42 -","FEDDES DEFENDER Y17-8269,,,,,113,15,-4,59,86,0.17,0.55,30,-5,10,7,18,0.56,0,2,0,0.01,78,35"
"PM385,,J33",-,"8269,J33,8269,HHOLL J33 -","FEDDES DEFENDER Y17-8269,,,,,106,15,-3.5,55,80,0.16,0.46,31,-6,10,7,18,0.52,-0.01,0,-0.03,0.01,75,31"
"PM391,,J03",-,"Z124G,J03,Z124G,HHOLL J03","- LASO SPLASH Z124G,,,,,118,14,-3.3,54,83,0.18,0.48,28,-2,9,7,17,0.65,-0.11,10,0.34,0,59,59"
"PM395,,J45",-,"1181J,J45,1181J,HHOLL J45","- LSF SRR CHARTER 1181J,,,,,143,13,-1.6,67,108,0.26,0.82,30,3,11,6,17,0.63,0.01,36,0.26,-0.01,63,80"
"PM396,,J45",-,"1278J,J45,1278J,HHOLL J45","- SLB AUTHORITY 1278J,,,,,126,14,-2.7,62,91,0.18,0.56,34,-5,9,7,16,0.6,-0.13,19,0.37,-0.02,65,61"
"PM402,,J62",-,"1181J,J62,1181J,HHOLL J62","- LSF SRR CHARTER 1181J,,,,,137,14,-2.9,65,105,0.25,0.73,23,1,11,8,17,0.52,0.07,33,0.05,-0.01,71,66"
"PM403,,J62",-,"1278J,J62,1278J,HHOLL J62","- SLB AUTHORITY 1278J,,,,,120,15,-4,60,88,0.18,0.47,27,-7,9,9,17,0.49,-0.07,15,0.16,-0.02,72,48"
"PM406,,J62",-,"8269,J62,8269,HHOLL J62 -","FEDDES DEFENDER Y17-8269,,,,,109,15,-3.7,59,87,0.18,0.55,26,-5,11,8,18,0.47,0,5,0,0,77,32"
"PM407,,J51",-,"J490,J51,J490,HHOLL J51 -","BECKTON ORACLE J490 S2,,,,,132,17,-4,50,86,0.23,0.4,23,-3,12,9,18,0.46,0.04,10,-0.01,0.01,78,54"
"PM408,,J51",-,"9191G,J51,9191G,HHOLL J51","- LSF SRR CONTROL 9191G,,,,,162,17,-5.4,55,91,0.23,0.53,27,-1,14,10,19,0.74,0.06,15,0.04,0.02,94,68"
"PM412,,J51",-,"Z124G,J51,Z124G,HHOLL J51","- LASO SPLASH Z124G,,,,,135,14,-3.2,55,89,0.22,0.63,28,-1,10,7,18,0.62,-0.11,15,0.4,0,70,65"
"PM415,,J10",-,"9191G,J10,9191G,HHOLL J10","- LSF SRR CONTROL 9191G,,,,,139,18,-6.2,52,84,0.2,0.36,27,0,13,9,18,0.69,0.06,13,0.02,0.02,78,61"
"PM417,,J10",-,"1278J,J10,1278J,HHOLL J10","- SLB AUTHORITY 1278J,,,,,115,16,-5,52,77,0.16,0.29,29,-6,9,8,17,0.48,-0.07,11,0.16,-0.01,68,47"
"PM418,,J10",-,"D172,J10,D172,HHOLL J10 -","VF SILVER BOW D172,,,,,135,15,-3.9,55,93,0.24,0.59,21,-1,13,8,19,0.43,0.01,13,0.12,0.01,86,50"
"PM422,,J40",-,"9191G,J40,9191G,HHOLL J40","- LSF SRR CONTROL 9191G,,,,,152,16,-4.9,54,87,0.21,0.37,28,-1,13,9,17,0.81,0.01,14,0.14,0.01,77,75"
"PM423,,J40",-,"1181J,J40,1181J,HHOLL J40","- LSF SRR CHARTER 1181J,,,,,145,14,-2.7,59,98,0.24,0.56,27,0,10,7,18,0.62,0.01,30,0.17,-0.01,66,79"
"PM439,,J27",-,"D172,J27,D172,HHOLL J27 -","VF SILVER BOW D172,,,,,149,13,-2,58,97,0.25,0.72,25,3,13,8,20,0.54,-0.05,15,0.26,0,87,62"
"PM443,,J61",-,"9191G,J61,9191G,HHOLL J61","- LSF SRR CONTROL 9191G,,,,,146,17,-5.1,53,86,0.2,0.44,27,0,13,9,16,0.81,0.01,15,0.16,0.01,72,74"
"PM455,,J05",-,"8269,J05,8269,HHOLL J05 -","FEDDES DEFENDER Y17-8269,,,,,122,15,-3,64,95,0.2,0.7,31,-4,11,8,18,0.58,0,5,0.05,0.01,83,39"
"PM457,,J04",-,"9191G,J04,9191G,HHOLL J04","- LSF SRR CONTROL 9191G,,,,,140,18,-5.8,51,81,0.19,0.31,24,-2,14,9,17,0.81,0.05,8,-0.01,0.02,75,66"
"PM459,,J04",-,"1278J,J04,1278J,HHOLL J04","- SLB AUTHORITY 1278J,,,,,117,16,-4.6,51,74,0.15,0.23,27,-8,9,8,16,0.59,-0.09,7,0.12,-0.02,65,52"
"PM461,,J04",-,"Z124G,J04,Z124G,HHOLL J04","- LASO SPLASH Z124G,,,,,114,15,-3.6,51,79,0.18,0.41,25,-2,10,6,16,0.69,-0.13,8,0.35,-0.01,50,63"
"PM464,,J80",-,"9191G,J80,9191G,HHOLL J80","- LSF SRR CONTROL 9191G,,,,,143,18,-5.5,57,89,0.2,0.47,26,-2,14,9,17,0.8,0.04,11,0.04,0.02,78,65"
"PM468,,J80",-,"Z124G,J80,Z124G,HHOLL J80","- LASO SPLASH Z124G,,,,,116,14,-3.2,56,87,0.19,0.57,27,-2,10,7,16,0.68,-0.13,11,0.4,-0.01,54,62"
"PM485,,K32",-,"9191G,K32,9191G,HHOLL K32","- LSF SRR CONTROL 9191G,,,,,148,16,-4.7,52,84,0.2,0.33,28,-2,14,9,16,0.82,0.08,19,0,0.02,71,78"
"PM490,,K32",-,"8269,K32,8269,HHOLL K32 -","FEDDES DEFENDER Y17-8269,,,,,114,14,-3.1,51,77,0.16,0.34,29,-6,11,7,16,0.58,0.02,8,-0.03,0,66,48"
"PM494,,K75",-,"1278J,K75,1278J,HHOLL K75","- SLB AUTHORITY 1278J,,,,,107,15,-3.1,55,83,0.17,0.32,30,-6,9,7,16,0.47,-0.08,12,0.17,-0.01,59,48"
"PM507,,K51",-,"1181J,K51,1181J,HHOLL K51","- LSF SRR CHARTER 1181J,,,,,146,14,-2.6,59,101,0.26,0.66,23,2,11,8,18,0.55,0.07,32,0.06,0,71,76"
"PM511,,K51",-,"8269,K51,8269,HHOLL K51 -","FEDDES DEFENDER Y17-8269,,,,,118,15,-3.3,53,83,0.19,0.48,25,-4,11,8,18,0.5,0,5,0.01,0.01,77,42"
"PM513,,K59",-,"9191G,K59,9191G,HHOLL K59","- LSF SRR CONTROL 9191G,,,,,136,17,-5.1,56,87,0.2,0.46,31,1,13,9,17,0.75,0.06,12,0.01,0.02,74,61"
"PM522,,K21",-,"1278J,K21,1278J,HHOLL K21","- SLB AUTHORITY 1278J,,,,,115,15,-3.6,52,77,0.16,0.24,30,-6,9,8,17,0.47,-0.08,11,0.16,-0.01,66,49"
"PM530,,K67",-,"D172,K67,D172,HHOLL K67 -","VF SILVER BOW D172,,,,,159,13,-1.3,63,108,0.28,0.84,21,0,14,9,20,0.47,0.01,19,0.17,0.01,102,58"
"PM536,,K25",-,"1278J,K25,1278J,HHOLL K25","- SLB AUTHORITY 1278J,,,,,114,15,-3.8,58,84,0.16,0.39,31,-6,8,8,17,0.53,-0.08,10,0.13,-0.02,68,45"
"PM539,,K25",-,"8269,K25,8269,HHOLL K25 -","FEDDES DEFENDER Y17-8269,,,,,103,15,-3.5,58,83,0.16,0.48,29,-5,10,7,18,0.52,-0.01,0,-0.04,0.01,73,30"
"PM540,,K72",-,"J490,K72,J490,HHOLL K72 -","BECKTON ORACLE J490 S2,,,,,133,16,-3.6,53,91,0.24,0.46,20,-3,12,9,18,0.46,0.04,13,0.03,0.01,77,56"
"PM541,,K72",-,"9191G,K72,9191G,HHOLL K72","- LSF SRR CONTROL 9191G,,,,,162,16,-4.9,59,96,0.24,0.6,24,-1,14,9,19,0.74,0.06,18,0.08,0.02,93,69"
"PM542,,K72",-,"1181J,K72,1181J,HHOLL K72","- LSF SRR CHARTER 1181J,,,,,155,14,-2.7,64,107,0.27,0.79,23,1,12,7,19,0.55,0.06,34,0.11,0,82,73"
"PM544,,K72",-,"D172,K72,D172,HHOLL K72 -","VF SILVER BOW D172,,,,,158,14,-2.7,62,105,0.27,0.83,18,-1,14,8,20,0.46,0.01,19,0.19,0.01,101,58"
"PM546,,K72",-,"8269,K72,8269,HHOLL K72 -","FEDDES DEFENDER Y17-8269,,,,,127,15,-3.4,58,89,0.19,0.61,25,-5,12,8,19,0.5,0,7,0.05,0.01,88,39"
"PM548,,K82",-,"9191G,K82,9191G,HHOLL K82","- LSF SRR CONTROL 9191G,,,,,144,17,-5.2,60,94,0.22,0.5,27,0,13,9,18,0.69,0.06,17,0.08,0.02,83,61"
"PM556,,K05",-,"1181J,K05,1181J,HHOLL K05","- LSF SRR CHARTER 1181J,,,,,158,13,-1.8,71,117,0.29,0.87,25,3,11,7,20,0.55,0.07,37,0.13,0,85,73"
"PM559,,K05",-,"Z124G,K05,Z124G,HHOLL K05","- LASO SPLASH Z124G,,,,,138,13,-1.8,65,104,0.24,0.78,26,1,10,7,18,0.62,-0.11,21,0.47,0,72,66"
"PM569,,K38",B,"- 9191G,K38B, 9191G,HHOLL","K38B - LSF SRR CONTROL 9191G,,,,,155,16,-4.1,62,99,0.23,0.61,29,2,14,9,18,0.81,0.09,20,0,0.02,84,71"
"PM572,,K38",B,#NAME?,"8B - VF SILVER BOW D172,,,,,151,13,-1.8,65,108,0.27,0.84,24,1,13,8,19,0.54,0.03,21,0.1,0.01,91,60"
"PM576,,K86",-,"9191G,K86,9191G,HHOLL K86","- LSF SRR CONTROL 9191G,,,,,146,16,-4,62,99,0.23,0.48,26,2,13,9,19,0.69,0.06,16,0.07,0.02,85,61"
"PM577,,K86",-,"1181J,K86,1181J,HHOLL K86","- LSF SRR CHARTER 1181J,,,,,139,14,-1.6,68,110,0.26,0.67,25,3,11,7,19,0.5,0.06,32,0.09,0,74,66"
"PM579,,K86",-,"D172,K86,D172,HHOLL K86 -","VF SILVER BOW D172,,,,,142,13,-1.6,65,108,0.27,0.71,20,1,13,8,20,0.42,0,17,0.17,0.01,93,50"
"PM583,,K56",-,"9191G,K56,9191G,HHOLL K56","- LSF SRR CONTROL 9191G,,,,,159,15,-3.7,63,103,0.25,0.65,26,1,14,9,19,0.74,0.07,20,0.09,0.02,89,70"
"PM584,,K56",-,"1181J,K56,1181J,HHOLL K56","- LSF SRR CHARTER 1181J,,,,,153,13,-1.4,68,114,0.28,0.84,25,3,11,7,19,0.55,0.07,36,0.12,0,78,74"
"PM590,,K30",-,"9191G,K30,9191G,HHOLL K30","- LSF SRR CONTROL 9191G,,,,,158,15,-3.9,57,95,0.24,0.53,26,0,14,9,19,0.74,0.07,16,0.04,0.02,89,69"
"PM599,,K87",-,"1278J,K87,1278J,HHOLL K87","- SLB AUTHORITY 1278J,,,,,114,14,-2.3,64,93,0.18,0.55,32,-4,8,8,17,0.54,-0.08,12,0.16,-0.02,68,46"
"PM607,,K34",-,"D172,K34,D172,HHOLL K34 -","VF SILVER BOW D172,,,,,148,12,-1.9,65,108,0.27,0.85,23,2,13,8,19,0.54,0.03,21,0.13,0.01,85,63"
"PM615,,K69",-,"Z124G,K69,Z124G,HHOLL K69","- LASO SPLASH Z124G,,,,,110,14,-2.4,66,101,0.22,0.84,32,2,9,7,16,0.64,-0.11,18,0.44,0,52,58"
"PM616,,K69",-,"8269,K69,8269,HHOLL K69 -","FEDDES DEFENDER Y17-8269,,,,,103,15,-3.2,66,96,0.19,0.75,32,-2,10,8,17,0.52,0,7,0.05,0.01,71,32"
"PM622,,K68",-,"Z124G,K68,Z124G,HHOLL K68","- LASO SPLASH Z124G,,,,,120,15,-3.2,58,89,0.2,0.6,33,0,9,7,17,0.66,-0.11,12,0.39,0,59,61"
"PM625,,K52",-,"9191G,K52,9191G,HHOLL K52","- LSF SRR CONTROL 9191G,,,,,151,16,-5,53,90,0.23,0.51,26,1,14,9,16,0.87,0.02,15,0.17,0.02,69,81"
"PM642,,K65",-,"D172,K65,D172,HHOLL K65 -","VF SILVER BOW D172,,,,,137,15,-3.8,59,97,0.24,0.75,22,-1,13,8,18,0.53,-0.02,12,0.14,0.01,84,52"
"PM644,,K65",-,"8269,K65,8269,HHOLL K65 -","FEDDES DEFENDER Y17-8269,,,,,106,16,-4.5,55,81,0.16,0.53,29,-5,11,7,17,0.57,-0.03,0,0,0,71,34"
"PM648,,K03",B,"- 1278J,K03, 1278J,HHOLL K","03B - SLB AUTHORITY 1278J,,,,,111,16,-4.2,57,83,0.17,0.38,28,-7,9,8,15,0.6,-0.1,9,0.14,-0.02,58,53"
"PM655,,K40",-,"1278J,K40,1278J,HHOLL K40","- SLB AUTHORITY 1278J,,,,,111,16,-4.3,54,79,0.15,0.32,26,-8,9,8,15,0.59,-0.09,8,0.14,-0.02,60,51"
"PM656,,K40",-,"D172,K40,D172,HHOLL K40 -","VF SILVER BOW D172,,,,,131,15,-3.2,57,94,0.23,0.62,18,-3,13,8,17,0.53,-0.01,11,0.11,0.01,77,53"
"PM657,,K40",-,"Z124G,K40,Z124G,HHOLL K40","- LASO SPLASH Z124G,,,,,107,14,-3.2,54,83,0.18,0.49,25,-2,10,6,15,0.69,-0.13,10,0.37,-0.01,45,62"
"PM660,,L06",-,"9191G,L06,9191G,HHOLL L06","- LSF SRR CONTROL 9191G,,,,,135,17,-5.8,59,93,0.22,0.59,27,-2,14,9,15,0.88,0.03,13,0.06,0.01,64,71"
"PM667,,L09",-,"9191G,L09,9191G,HHOLL L09","- LSF SRR CONTROL 9191G,,,,,138,18,-6.2,57,89,0.2,0.5,27,-2,13,9,16,0.85,0.04,12,0.04,0.02,70,68"
"PM671,,L09",-,"Z124G,L09,Z124G,HHOLL L09","- LASO SPLASH Z124G,,,,,111,15,-4,56,87,0.19,0.6,28,-2,9,6,15,0.73,-0.13,12,0.4,-0.01,46,65"
"PM675,,L12",-,"1181J,L12,1181J,HHOLL L12","- LSF SRR CHARTER 1181J,,,,,145,14,-2.8,63,103,0.25,0.76,28,3,11,8,17,0.65,0.02,33,0.23,0,66,80"
"PM681,,L20",-,"9191G,L20,9191G,HHOLL L20","- LSF SRR CONTROL 9191G,,,,,142,16,-4.2,65,103,0.23,0.7,28,-1,14,9,16,0.87,0.04,15,0.09,0.02,72,70"
"PM696,,L28",-,"1181J,L28,1181J,HHOLL L28","- LSF SRR CHARTER 1181J,,,,,150,14,-2.3,64,105,0.25,0.68,26,3,11,7,18,0.64,0.01,33,0.24,0,69,81"
"PM712,,L31",-,"D172,L31,D172,HHOLL L31 -","VF SILVER BOW D172,,,,,136,13,-2,63,104,0.26,0.81,23,0,13,8,17,0.61,-0.04,15,0.24,0,73,62"
"PM717,,L32",-,"1181J,L32,1181J,HHOLL L32","- LSF SRR CHARTER 1181J,,,,,159,14,-2.7,67,114,0.29,0.82,24,5,11,8,17,0.64,0.1,43,0.09,0,68,91"
"PM726,,L33",-,"D172,L33,D172,HHOLL L33 -","VF SILVER BOW D172,,,,,154,13,-1.9,63,108,0.28,0.84,20,0,14,9,20,0.46,0.01,20,0.19,0.01,96,59"
"PM734,,L44",-,"Z124G,L44,Z124G,HHOLL L44","- LASO SPLASH Z124G,,,,,128,14,-3.3,56,90,0.21,0.59,29,1,10,7,16,0.73,-0.09,18,0.38,0,54,75"
"PM740,,L49",-,"D172,L49,D172,HHOLL L49 -","VF SILVER BOW D172,,,,,158,12,-1.5,67,116,0.31,0.93,22,3,14,8,19,0.56,0.05,28,0.16,0.01,85,73"
"PM752,,L60",-,"1181J,L60,1181J,HHOLL L60","- LSF SRR CHARTER 1181J,,,,,140,14,-2.7,64,104,0.25,0.79,29,3,11,7,17,0.63,0.02,33,0.21,-0.01,62,78"
"PM762,,L61",-,"Z124G,L61,Z124G,HHOLL L61","- LASO SPLASH Z124G,,,,,114,15,-3.5,52,82,0.19,0.48,30,-1,9,7,16,0.66,-0.11,10,0.35,0,52,62"
"PM763,,L61",-,"8269,L61,8269,HHOLL L61 -","FEDDES DEFENDER Y17-8269,,,,,106,16,-4.2,52,77,0.16,0.39,31,-5,10,8,17,0.55,0,-1,-0.04,0.01,71,35"
"PM788,,L70",-,"1278J,L70,1278J,HHOLL L70","- SLB AUTHORITY 1278J,,,,,121,14,-2.8,61,90,0.18,0.56,34,-3,9,7,17,0.6,-0.13,15,0.32,-0.02,64,57"
"PM789,,L70",-,"D172,L70,D172,HHOLL L70 -","VF SILVER BOW D172,,,,,142,13,-1.8,64,105,0.26,0.86,26,3,13,7,19,0.54,-0.05,18,0.3,0,82,60"
"PM793,,L73",-,"9191G,L73,9191G,HHOLL L73","- LSF SRR CONTROL 9191G,,,,,140,16,-4.6,57,92,0.21,0.55,29,1,13,9,16,0.87,0.01,13,0.1,0.01,67,73"
"PM796,,L73",-,"D172,L73,D172,HHOLL L73 -","VF SILVER BOW D172,,,,,136,13,-2.3,60,100,0.25,0.78,23,0,13,8,17,0.6,-0.04,13,0.21,0,75,61"
"PM800,,L78",-,"9191G,L78,9191G,HHOLL L78","- LSF SRR CONTROL 9191G,,,,,141,18,-5.8,57,88,0.2,0.47,29,-1,14,10,16,0.78,0.07,13,0.04,0.02,78,64"
"PM805,,L78",-,"8269,L78,8269,HHOLL L78 -","FEDDES DEFENDER Y17-8269,,,,,107,17,-4.3,56,81,0.16,0.48,30,-5,11,8,17,0.55,0,2,0,0.01,73,34"
"PM807,,L88",-,"9191G,L88,9191G,HHOLL L88","- LSF SRR CONTROL 9191G,,,,,135,17,-5.3,58,91,0.21,0.53,27,-2,14,9,15,0.87,0.03,11,0.05,0.01,67,68"
"PM817,,L94",-,"D172,L94,D172,HHOLL L94 -","VF SILVER BOW D172,,,,,160,14,-2.7,64,108,0.27,0.88,24,2,14,8,20,0.51,0.04,26,0.12,0,95,64"
"PM819,,L94",-,"8269,L94,8269,HHOLL L94 -","FEDDES DEFENDER Y17-8269,,,,,129,15,-3.5,61,92,0.2,0.66,31,-1,11,7,19,0.55,0.03,14,-0.01,0,83,46"
